Lon,Lat,Clave,Edo,Est,Tmin,Tmax,Año,Mes
-97.24,18.93,LOMAGRANDE,VER,Loma Grande Ver. SMN*,8.7,17.7,2024,1
-94.93,18.04,ACAYUCAN,VER,Acayucan Ver. SMN*,19.7,28.7,2024,1
-96.93,19.51,XBSVC,VER,Xalapa Base Protecciï¿½n Civil Ver.,11.4,22.7,2024,1
-96.92,19.53,XPMVC,VER,Xalapa Palacio Protecciï¿½n Civil Ver.,12.8,22.6,2024,1
-96.92,19.54,XCNVC,VER,Xalapa Constituyentes Protecciï¿½n Civil Ver.,12.5,23.5,2024,1
-96.86,19.55,XCAVC,VER,Xalapa Castillo Protecciï¿½n Civil Ver.,12.2,23.8,2024,1
-96.9,19.56,XMNVC,VER,Xalapa Minas Protecciï¿½n Civil Ver.,12.4,22.4,2024,1
-96.92,18.89,CORDOBASGT,VER,Cï¿½rdoba Ver. SGT*,16.4,25.5,2024,1
-88.93,20.13,PETYC,YUC,Peto Yuc.,17.4,29.5,2024,1
-89.39,20.29,OXKYC,YUC,Oxkutzcab Yuc.,18.4,31.8,2024,1
-89.56,20.4,TICYC,YUC,Ticul Yuc.,20.5,30.0,2024,1
-89.08,20.46,CANYC,YUC,Cantamayec Yuc.,19.2,30.0,2024,1
-89.71,20.49,MUNYC,YUC,Muna Yuc.,18.0,30.7,2024,1
-89.83,20.75,CHOYC,YUC,Chocholï¿½ Yuc.,18.7,28.4,2024,1
-89.65,20.95,MEOYC,YUC,Observatorio de Mï¿½rida Yuc.,19.3,31.1,2024,1
-89.66,20.98,GARYC,YUC,Organismo de Cuenca Penï¿½nsula de Yucatï¿½n Yuc.,19.3,30.7,2024,1
-89.64,21.03,CICYC,YUC,Centro de Investigaciï¿½n Cientï¿½fica Yuc.,19.4,32.0,2024,1
-87.99,21.16,TIZIMIN,YUC,Tizimï¿½n Yuc. SMN*,18.7,30.2,2024,1
-87.68,21.51,CYOYC,YUC,El Cuyo Yuc.,20.4,29.7,2024,1
-88.17,21.16,TIZYC,YUC,Tizimï¿½n Yuc.,17.6,29.6,2024,1
-89.22,19.88,BECYC,YUC,Becanchï¿½n Yuc.,19.4,28.8,2024,1
-90.38,20.86,CELYC,YUC,Celestï¿½n Yuc. SMN*,19.4,28.9,2024,1
-89.44,21.11,MOCYC,YUC,Mocochï¿½ Yuc.,19.3,31.1,2024,1
-89.29,21.09,MTOYC,YUC,Motul Yuc.,18.5,31.4,2024,1
-88.16,21.57,RILYC,YUC,Rï¿½o Lagartos Yuc. SMN*,19.5,29.8,2024,1
-88.2,20.69,VALYC,YUC,Observatorio de Valladolid Yuc.,20.1,31.6,2024,1
-89.65,21.28,PROYC,YUC,Observatorio de Progreso Yuc.,20.3,30.1,2024,1
-89.66,20.93,MMMD,YUC,Aeropuerto Internacional de Mï¿½rida Yuc.*,20.5,30.6,2024,1
-88.45,20.64,MMCT,YUC,Aeropuerto Internacional de Chichï¿½n Itzï¿½ Yuc.*,21.1,29.5,2024,1
-89.64,21.05,FIYYC,YUC,Facultad de Ingenierï¿½a Universidad Autï¿½noma de Yucatï¿½n Yuc.,17.5,29.8,2024,1
-89.5,21.08,CONYC,YUC,Conkal Yuc.,17.2,29.6,2024,1
-89.68,20.65,ABAYC,YUC,Abalï¿½ Yuc.,19.3,29.2,2024,1
-88.16,21.57,RLAYC,YUC,Rï¿½o Lagartos Yuc.,19.6,29.2,2024,1
-88.22,20.68,VALLADOLIDob,YUC,Observatorio de Valladolid Yuc. SMN*,19.9,32.2,2024,1
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,2.1,22.4,2024,1
-103.34,21.59,VILZC,ZAC,Josï¿½ Marï¿½a Morelos Zac.,8.8,31.5,2024,1
-103.35,21.65,EXCZC,ZAC,Miguel Alemï¿½n Zac.,1.4,26.0,2024,1
-102.9,22.0,CHIZC,ZAC,El Chique Zac.,9.2,27.3,2024,1
-101.4,22.12,PINZC,ZAC,Pino Suï¿½rez Zac.,2.9,20.6,2024,1
-102.86,22.12,TAYZC,ZAC,Ing. Juliï¿½n Adame Alatorre Zac.,2.1,25.4,2024,1
-102.8,22.35,PALZC,ZAC,Palomas Zac.,1.8,22.0,2024,1
-102.04,22.67,ELSZC,ZAC,El Saladillo Zac.,1.6,23.0,2024,1
-102.51,22.75,GPEZC,ZAC,Guadalupe Zac.,6.2,21.8,2024,1
-102.51,22.75,ZA2ZC,ZAC,Zacatecas Zac. SMN*,7.1,20.8,2024,1
-102.58,22.76,ZACZC,ZAC,Zacatecas Zac.,6.3,19.5,2024,1
-103.38,22.85,LOBZC,ZAC,Manuel Felgueres Zac.,-1.1,22.1,2024,1
-103.11,22.92,STRZC,ZAC,Santa Rosa Zac.,3.4,21.3,2024,1
-102.66,23.0,LLBZC,ZAC,Llano Blanco Zac.,2.5,22.7,2024,1
-103.22,23.18,LREZC,ZAC,Gobernador Leobardo Reynoso Zac.,1.6,21.9,2024,1
-103.1,23.69,ELCZC,ZAC,El Cazadero Zac.,1.9,24.3,2024,1
-103.03,23.82,RGRZC,ZAC,Rï¿½o Grande Zac.,0.4,24.0,2024,1
-102.88,24.32,SFOZC,ZAC,San Francisco Zac.,3.6,26.5,2024,1
-103.88,23.47,TCHZC,ZAC,Chalchihuites Zac.,6.2,20.7,2024,1
-102.9,21.71,PMOZC,ZAC,Los Moraleï¿½os Zac.,7.4,27.9,2024,1
-103.5,22.33,STEZC,ZAC,Independencia Nacional Zac.,4.0,24.3,2024,1
-102.57,22.78,LBUZC,ZAC,Observatorio de Zacatecas Zac.,7.6,16.1,2024,1
-103.64,23.64,SOMZC,ZAC,Observatorio de Sombrerete Zac.,6.2,21.5,2024,1
-102.68,22.9,MMZC,ZAC,Aeropuerto Internacional de Zacatecas Zac.*,5.9,20.6,2024,1
-101.72,22.35,VHGZC,ZAC,Villa Hidalgo Zac.,8.6,23.5,2024,1
-103.6,22.69,LAFLORIDA,ZAC,La Florida Zac. SMN*,-0.2,23.0,2024,1
-101.71,24.62,70640,ZAC,EM Presa de Jales M. Peï¿½asquito Zac.,6.4,21.1,2024,1
-101.8,24.63,70600,ZAC,EM Pista M. Peï¿½asquito Zac.,4.5,22.7,2024,1
-101.72,24.65,70620,ZAC,EM Planta de ï¿½xidos M. Peï¿½asquito Zac.,8.3,21.7,2024,1
-101.67,24.66,70660,ZAC,EM Antena Norte M. Peï¿½asquito Zac.,9.2,20.0,2024,1
-102.32,21.7,MMAS,AGS,Aeropuerto Internacional de Aguascalientes Ags.*,7.4,24.4,2024,2
-102.37,21.78,NGRAG,AGS,El Niï¿½gara Ags.,5.2,24.8,2024,2
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,4.5,28.5,2024,2
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,7.1,26.6,2024,2
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,7.3,26.6,2024,2
-101.99,21.9,CNSAG,AGS,Los Conos Ags.,4.5,24.6,2024,2
-102.68,22.0,CDRAG,AGS,La Codorniz Ags.,8.6,28.2,2024,2
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,6.6,25.0,2024,2
-102.42,22.14,PECAG,AGS,Plutarco Elï¿½as Calles Ags.,7.2,25.0,2024,2
-102.28,22.15,PBLAG,AGS,Pabellï¿½n Ags.,5.4,24.2,2024,2
-102.46,22.19,P50ANIV,AGS,Presa Cincuenta Aniversario Ags. SMN*,7.6,25.3,2024,2
-102.14,22.2,PTOAG,AGS,Puerto de la Concepciï¿½n Ags.,7.6,22.0,2024,2
-102.44,22.24,PTRAG,AGS,Derivadora Pabellï¿½n Ags.,6.9,24.9,2024,2
-102.61,22.27,SIERRAFRIA,AGS,Sierra Frï¿½a Ags. SMN*,4.3,18.2,2024,2
-102.3,22.36,CSOAG,AGS,Cosï¿½o Ags.,-1.1,16.5,2024,2
-102.18,21.74,BRTAG,AGS,San Bartolo Ags.,6.2,25.0,2024,2
-102.19,21.83,CLVAG,AGS,Calvillo Ags.,0.4,22.9,2024,2
-102.11,21.88,SNVAG,AGS,Sandovales Ags.,2.6,19.5,2024,2
-101.97,21.92,PALAG,AGS,Palo Alto Ags.,5.2,24.6,2024,2
-102.2,22.01,CHOAG,AGS,Caï¿½ada Honda Ags.,2.2,25.3,2024,2
-102.0,22.02,NVLAG,AGS,El Novillo Ags.,1.9,21.0,2024,2
-102.07,22.1,VJZAG,AGS,Villa Juï¿½rez Ags.,0.5,22.1,2024,2
-102.5,21.88,AGUASCALIENTESo,AGS,Observatorio de Aguascalientes Ags. SMN*,6.8,25.8,2024,2
-102.59,22.18,ALMAG,AGS,Alamitos Ags.,2.2,18.6,2024,2
-114.72,29.73,CATAVINA,BC,Cataviï¿½a B.C. SMN*,7.0,19.8,2024,2
-116.91,32.44,ALRBN,BC,Abelardo L. Rodrï¿½guez B.C.,8.8,20.7,2024,2
-116.83,32.47,EFLBN,BC,El Florido B.C.,8.7,19.1,2024,2
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,8.7,18.1,2024,2
-114.73,32.7,PDMBN,BC,Presa derivadora Morelos B.C.,10.6,24.5,2024,2
-115.27,32.39,MXCBN,BC,Mexicali B.C.,11.2,25.6,2024,2
-115.93,30.52,ENBBN,BC,San Quintï¿½n B.C.,9.6,18.9,2024,2
-115.94,30.53,SQNBN,BC,San Quintï¿½n B.C. SMN*,9.4,18.2,2024,2
-116.6,31.89,PLOPEZZAMORA,BC,Presa Emilio Lï¿½pez Zamora B.C. SMN*,10.1,18.2,2024,2
-117.07,32.38,PLAYAROSARITO,BC,Playa Rosarito B.C. SMN*,10.8,17.2,2024,2
-116.91,32.45,PABELARLRDGZ2,BC,Abelardo L. Rodrï¿½guez. 2 B.C. SMN*,10.6,19.0,2024,2
-116.66,32.57,TECATE,BC,Tecate B.C. SMN*,7.1,16.6,2024,2
-114.85,31.03,SFLBN,BC,Observatorio de San Felipe B.C.,10.5,22.4,2024,2
-115.15,32.41,ENLBN,BC,Observatorio de Ejido Nuevo Leï¿½n B.C.,7.9,23.4,2024,2
-115.46,32.67,MEXBN,BC,Mexicali B.C. SMN*,11.7,19.9,2024,2
-115.5,31.1,ISANPEDR1,BC,San Pedro Mï¿½rtir B.C. UNAM*,-1.5,5.2,2024,2
-116.97,32.54,MMTJ,BC,Aeropuerto Internacional de Tijuana B.C.*,9.3,17.6,2024,2
-115.25,32.63,MMML,BC,Aeropuerto Internacional de Mexicali B.C.*,9.7,21.9,2024,2
-115.92,32.04,CONST1857,BC,Constituciï¿½n de 1857 B.C. SMN*,-1.5,12.4,2024,2
-116.17,31.1,ENSBN,BC,Observatorio de Ensenada B.C.,8.8,19.3,2024,2
-116.64,31.7,PTBBN,BC,Punta Banda B.C.,9.7,21.2,2024,2
-114.83,30.99,SANFELIPEMAR,BC,San Felipe B.C. SEMAR*,9.2,20.3,2024,2
-115.19,32.41,ENVOLEONob,BC,Observatorio de Ejido Nuevo Leï¿½n B.C. SMN*,8.5,24.1,2024,2
-115.95,30.6,SANISIDROS,BC,San Isidro B.C. SIMARBC*,7.7,17.5,2024,2
-116.16,31.0,COLONET,BC,Colonet B.C. SIMARBC*,8.2,17.7,2024,2
-116.38,31.27,ERENDIRA,BC,Erendira B.C. SIMARBC*,8.9,17.0,2024,2
-116.41,31.56,SANTOTOMASS,BC,Santo Tomï¿½s B.C. SIMARBC*,5.1,18.4,2024,2
-116.61,31.7,MANEADERO,BC,Maneadero B.C. SIMARBC*,9.2,17.0,2024,2
-116.62,32.07,ELPORVENIRS,BC,El Porvenir B.C. SIMARBC*,3.9,17.1,2024,2
-116.52,32.12,GUADALUPES,BC,Guadalupe B.C. SIMARBC*,5.7,17.7,2024,2
-115.06,32.18,ZACATECASS,BC,Zacatecas B.C. SIMARBC*,8.2,22.9,2024,2
-116.65,32.38,LASPALMASS,BC,Las Palmas B.C. SIMARBC*,6.3,18.0,2024,2
-115.2,32.41,NUEVOLEON,BC,Nuevo Leï¿½n B.C. SIMARBC*,6.4,22.4,2024,2
-114.83,32.49,SANLUISS,BC,San Luis B.C. SIMARBC*,7.0,21.1,2024,2
-115.04,32.67,ANDRADE,BC,Andrade B.C. SIMARBC*,9.3,21.2,2024,2
-116.21,32.27,RUMOROSA,BC,La Rumorosa B.C. SMN*,1.3,14.4,2024,2
-115.37,32.54,MEXICALIS,BC,Mexicali B.C. SIMARBC*,8.1,21.7,2024,2
-115.38,32.63,MEXICALIOB,BC,Mexicali Observatorio B.C. SMN*,12.8,25.3,2024,2
-111.35,26.01,BLORETO,BCS,Bahï¿½a de Loreto B.C.S. SMN*,13.3,25.7,2024,2
-109.92,22.89,SANLUCAS,BCS,Cabo San Lucas B.C.S. SMN*,17.4,26.7,2024,2
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,12.4,24.1,2024,2
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,11.3,23.0,2024,2
-109.71,23.12,SJCBS,BCS,San Josï¿½ del Cabo B.C.S.,13.9,25.0,2024,2
-110.21,23.48,TSNBS,BCS,Todos Santos B.C.S.,12.4,25.0,2024,2
-109.71,23.49,SNTBS,BCS,Santiago B.C.S.,7.7,28.6,2024,2
-109.59,23.59,RBRBS,BCS,La Ribera B.C.S.,11.5,25.9,2024,2
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,14.9,28.2,2024,2
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,10.3,23.6,2024,2
-110.06,23.8,SANBS,BCS,San Antonio B.C.S.,10.7,29.8,2024,2
-109.93,23.97,PLNBS,BCS,Los Planes B.C.S.,11.4,28.1,2024,2
-110.0,24.08,SARBS,BCS,El Sargento B.C.S.,12.9,24.7,2024,2
-113.46,27.64,DORBS,BCS,Dï¿½az Ordaz B.C.S.,4.9,22.0,2024,2
-114.05,27.96,GNGBS,BCS,Guerrero Negro B.C.S.,11.0,19.6,2024,2
-111.98,26.9,MLGBS,BCS,Mulegï¿½ B.C.S.,9.9,25.0,2024,2
-110.0,23.56,SLAGUNA,BCS,Sierra La Laguna B.C.S. SMN*,10.2,21.2,2024,2
-110.37,24.15,LPZBS,BCS,Observatorio de La Paz B.C.S.,13.8,26.7,2024,2
-111.66,25.01,CCNBS,BCS,Observatorio de Ciudad Constituciï¿½n B.C.S.,10.2,27.5,2024,2
-111.35,26.01,LRTBS,BCS,Observatorio de Loreto B.C.S.,13.1,25.9,2024,2
-112.27,27.34,SRLBS,BCS,Observatorio de Santa Rosalï¿½a B.C.S.,13.7,24.2,2024,2
-113.46,27.64,DIAZORDAZBN,BCS,Gustavo Dï¿½az Ordaz B.C.S. SMN*,9.3,22.4,2024,2
-109.72,23.14,MMSD,BCS,Aeropuerto Internacional de Los Cabos B.C.S.*,14.2,26.1,2024,2
-110.37,24.08,MMLP,BCS,Aeropuerto Internacional de La Paz B.C.S.*,10.6,25.0,2024,2
-111.35,25.99,MMLT,BCS,Aeropuerto Internacional de Loreto B.C.S.*,16.3,23.5,2024,2
-109.42,23.45,CPULMO,BCS,Cabo Pulmo B.C.S. SMN*,17.6,24.9,2024,2
-110.32,24.12,LAPAZob,BCS,Observatorio de La Paz B.C.S. SMN*,14.5,29.3,2024,2
-111.83,24.48,PCORTESMAR,BCS,Puerto Cortï¿½s B.C.S. SEMAR*,15.6,23.5,2024,2
-109.94,22.95,MMSL,BCS,Aerï¿½dromo Internacional de Cabo San Lucas B.C.S.,15.8,24.5,2024,2
-112.1,27.09,STAROSALIAMAR,BCS,Santa Rosalï¿½a B.C.S. SEMAR*,15.8,21.9,2024,2
-114.02,27.98,UABCSCGNJ,BCS,UABCS Campus Guerrero Negro B.C.S. JCAS*,10.1,20.2,2024,2
-112.25,27.28,STAROSALIAob,BCS,Observatorio de Santa Rosalï¿½a B.C.S. SMN*,17.0,26.0,2024,2
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,16.8,29.0,2024,2
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,18.0,29.8,2024,2
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,19.3,30.8,2024,2
-90.74,18.6,ESCCA,CAMP,Escï¿½rcega Camp.,18.9,30.5,2024,2
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,20.8,29.8,2024,2
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,16.9,28.8,2024,2
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,16.4,29.5,2024,2
-90.72,19.36,CHMCA,CAMP,Champotï¿½n Camp.,19.2,30.5,2024,2
-90.22,19.61,NYXCA,CAMP,Noh-Yaxchï¿½ Camp.,13.9,31.9,2024,2
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,14.6,31.8,2024,2
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,18.0,30.8,2024,2
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,17.4,32.1,2024,2
-90.11,20.18,HECCA,CAMP,Hecelchakï¿½n Camp.,19.6,30.0,2024,2
-90.82,18.06,MONCLOVACAMP,CAMP,Monclova Camp. SMN*,21.4,34.7,2024,2
-91.8,18.65,MMCE,CAMP,Aeropuerto Internacional de Ciudad del Carmen Camp.*,21.9,29.3,2024,2
-90.5,19.81,MMCP,CAMP,Aeropuerto Internacional de Campeche Camp.*,17.1,30.3,2024,2
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,16.9,29.5,2024,2
-90.31,19.01,YOHALTUM,CAMP,Yohaltï¿½n Camp. SMN*,15.7,31.5,2024,2
-89.74,20.0,BOLCA,CAMP,Bolonchï¿½n Camp.,17.3,30.5,2024,2
-92.1,18.25,PALIZADACA,CAMP,Palizada Camp. SMN*,19.0,31.6,2024,2
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,16.4,33.2,2024,2
-99.2,19.3,DATDF,CDMX,Desviaciï¿½n Alta Cd. de Mï¿½x.,9.4,24.0,2024,2
-99.08,19.47,SJADF,CDMX,San Juan de Aragï¿½n Cd. de Mï¿½x.,6.9,27.1,2024,2
-99.14,19.52,CEADF,CDMX,Campamento Amealco Cd. de Mï¿½x.,8.7,27.4,2024,2
-99.2,19.27,ECOGUARDAS,CDMX,Ecoguardas Ajusco Cd. de Mï¿½x. SMN*,6.4,24.8,2024,2
-99.1,19.39,TEZDF,CDMX,Tezontle Cd. de Mï¿½x. SMN*,14.1,25.2,2024,2
-99.2,19.41,CTMDF,CDMX,Observatorio de Tacubaya Cd. de Mï¿½x.,10.3,26.5,2024,2
-99.09,19.48,GCNDF,CDMX,km 6+250 Cd. de Mï¿½x.,5.0,28.1,2024,2
-99.07,19.44,MMMX,CDMX,Aeropuerto Internacional de la Ciudad de Mï¿½xico Cd. de Mï¿½x.*,8.8,25.7,2024,2
-99.26,19.36,SFESE,CDMX,Santa Fe Cd. de Mï¿½x. SGIRPC*,8.9,21.5,2024,2
-99.16,19.35,ENP6,CDMX,Escuela Nacional Preparatoria 6 Cd. de Mï¿½x. UNAM*,9.6,26.4,2024,2
-99.1,19.39,ENP2,CDMX,Escuela Nacional Preparatoria 2 Cd. de Mï¿½x. UNAM*,10.7,25.9,2024,2
-99.2,19.4,ENP4,CDMX,Escuela Nacional Preparatoria 4 Cd. de Mï¿½x. UNAM*,11.6,25.7,2024,2
-99.2,19.5,CCHA,CDMX,Colegio de Ciencias y Humanidades Azcapotzalco Cd. de Mï¿½x. UNAM*,8.0,24.7,2024,2
-99.06,19.38,CCHO,CDMX,Colegio de Ciencias y Humanidades Oriente Cd. de Mï¿½x. UNAM*,9.2,25.9,2024,2
-99.19,19.42,MDELREY,CDMX,Molino del Rey Cd. de Mï¿½x SMN*,8.6,25.7,2024,2
-99.12,19.27,ENP1,CDMX,Escuela Nacional Preparatoria 1 Cd. de Mï¿½x. UNAM*,9.5,26.4,2024,2
-99.16,19.15,AJUSE,CDMX,Ajusco Cd. de Mï¿½x. SGIRPC*,6.2,21.6,2024,2
-99.15,19.43,SGISE,CDMX,SGIRPC Col Juï¿½rez Cd. de Mï¿½x. SGIRPC*,11.0,23.8,2024,2
-99.19,19.37,ENP8,CDMX,Escuela Nacional Preparatoria 8 Cd. de Mï¿½x. UNAM*,9.0,24.7,2024,2
-99.14,19.48,CCHV,CDMX,Colegio de Ciencias y Humanidades Vallejo Cd. de Mï¿½x. UNAM*,9.7,27.1,2024,2
-99.09,19.48,ENP3,CDMX,Escuela Nacional Preparatoria 3 Cd. de Mï¿½x. UNAM*,9.8,26.7,2024,2
-99.15,19.5,CBIIDF,CDMX,Escuela de Ciencias Biolï¿½gicas 2 Cd. de Mï¿½x. SMN*,12.1,30.6,2024,2
-99.18,19.33,CCA,CDMX,Centro de Ciencias de la Atmï¿½sfera Cd. de Mï¿½x UNAM*,8.4,25.3,2024,2
-99.13,19.42,ENP7,CDMX,Escuela Nacional Preparatoria 7 Cd. de Mï¿½x. UNAM*,10.9,25.1,2024,2
-99.12,19.48,ENP9,CDMX,Escuela Nacional Preparatoria 9 Cd. de Mï¿½x. UNAM*,10.5,24.7,2024,2
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,12.5,27.7,2024,2
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,14.6,28.4,2024,2
-107.91,27.22,URECH,CHIH,Urique Chih.,11.9,31.5,2024,2
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,7.1,24.2,2024,2
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,7.5,23.3,2024,2
-107.48,28.48,AGZCH,CHIH,Abraham Gonzï¿½lez Chih.,-1.6,17.2,2024,2
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,5.8,22.8,2024,2
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,-0.5,21.0,2024,2
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,3.0,20.8,2024,2
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,5.2,25.6,2024,2
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,1.3,18.1,2024,2
-106.4,31.74,CJZCH,CHIH,Ciudad Juï¿½rez Chih.,6.9,18.4,2024,2
-105.38,27.41,CL2CH,CHIH,Colina hidromï¿½trica Chih.,2.2,23.4,2024,2
-106.77,26.23,CHNCH,CHIH,Chinatï¿½ Chih. SMN*,-0.8,19.2,2024,2
-107.07,26.82,GCCCH,CHIH,Guachochi Chih. SMN*,-1.3,16.1,2024,2
-104.91,27.11,JIMENEZCHIH,CHIH,Jimï¿½nez Chih. SMN*,4.3,23.0,2024,2
-108.54,27.39,CHICH,CHIH,Chï¿½nipas Chih. SMN*,7.8,28.3,2024,2
-107.63,27.75,CRLCH,CHIH,Creel Chih.,-1.3,17.2,2024,2
-107.99,27.86,MAGCH,CHIH,Maguarichi Chih. SMN*,7.5,21.0,2024,2
-106.84,28.4,CDCUAUHTEMOC,CHIH,Ciudad Cuauhtï¿½moc Chih. SMN*,5.6,18.9,2024,2
-106.49,28.8,MAJALCA,CHIH,Cumbres de Majalca Chih. SMN*,-4.2,18.9,2024,2
-108.43,30.84,JANOS,CHIH,Janos Chih. SMN*,1.8,18.0,2024,2
-105.68,26.92,PRRCH,CHIH,Observatorio de Parral Chih.,6.4,24.5,2024,2
-107.85,28.95,TMCCH,CHIH,Observatorio de Temï¿½sachic Chih.,-1.0,19.4,2024,2
-107.93,30.38,CAGCH,CHIH,Observatorio de Nuevo Casas Grandes Chih.,3.1,19.9,2024,2
-105.97,28.7,MMCU,CHIH,Aeropuerto Internacional de Chihuahua Chih.*,5.9,21.8,2024,2
-106.44,31.64,MMCS,CHIH,Aeropuerto Internacional de Ciudad Juï¿½rez Chih.*,6.1,18.0,2024,2
-106.38,26.47,RVGCH,CHIH,El Vergel Chih.,-2.4,14.5,2024,2
-106.39,26.47,ELVERGELSMN,CHIH,El Vergel Chih. SMN*,-2.6,14.5,2024,2
-108.54,27.42,CNDCH,CHIH,Chï¿½nipas Chih.,7.3,32.6,2024,2
-106.5,30.62,VILLAAHUMADA,CHIH,Villa Ahumada Chih. SMN*,1.6,19.8,2024,2
-104.47,29.53,OJINAGASMN,CHIH,Ojinaga Chih. SMN*,3.9,22.3,2024,2
-106.45,31.76,CILANORTE,CHIH,CILA Norte Chih. SGT*,5.6,14.8,2024,2
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,7.4,23.8,2024,2
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. Leï¿½n Chih.,7.3,24.8,2024,2
-105.69,26.93,PARRALJ,CHIH,Parral Chih. JCAS*,5.8,21.3,2024,2
-106.35,26.95,BALLEZAJ,CHIH,Balleza Chih. JCAS*,5.2,23.7,2024,2
-104.9,27.12,JIMENEZJ,CHIH,Jimï¿½nez Chih. JCAS*,5.4,24.0,2024,2
-108.28,27.28,TEMORISJ,CHIH,Tï¿½moris Chih. JCAS*,6.5,21.9,2024,2
-105.17,27.7,CAMARGOJ,CHIH,Camargo Chih. JCAS*,6.8,24.6,2024,2
-106.11,27.96,SATEVOJ,CHIH,Satevï¿½ Chih. JCAS*,5.2,24.2,2024,2
-107.6,27.97,SANJUANITOJ,CHIH,San Juanito Chih. JCAS*,-4.2,15.6,2024,2
-106.4,28.34,SANTAISABELJ,CHIH,Santa Isabel Chih. JCAS*,3.0,22.8,2024,2
-106.88,28.39,CUAUHTEMOCJ,CHIH,Cuauhtï¿½moc Chih. JCAS*,1.9,18.8,2024,2
-106.1,28.62,CHIHPOTB,CHIH,Chihuahua Potabilizadora Chih. JCAS*,6.9,21.0,2024,2
-106.08,28.64,CHIHJCAS,CHIH,Chihuahua JCAS Chih. JCAS*,7.5,22.6,2024,2
-106.08,28.68,CHIHPCIVIL,CHIH,Chihuahua PCivil Chih. JCAS*,6.7,21.9,2024,2
-105.91,28.84,ALDAMAJ,CHIH,Aldama Chih. JCAS*,7.7,22.5,2024,2
-107.83,28.95,TEMOSACHIJ,CHIH,Temï¿½sachi Chih. JCAS*,-1.9,18.9,2024,2
-103.91,29.11,MBENAVIDESJ,CHIH,Manuel Benavides Chih. JCAS*,9.0,23.3,2024,2
-107.39,29.18,ELTERREROJ,CHIH,El Terrero Chih. JCAS*,2.4,19.9,2024,2
-108.14,29.19,MADERAJ,CHIH,Madera Chih. JCAS*,-1.5,14.7,2024,2
-105.09,29.46,COYAMEJ,CHIH,Coyame Chih. JCAS*,6.1,22.7,2024,2
-104.41,29.57,OJINAGAJ,CHIH,Ojinaga Chih. JCAS*,8.0,24.1,2024,2
-106.51,30.62,AHUMADAJ,CHIH,Ahumada Chih. JCAS*,3.6,20.2,2024,2
-108.0,31.09,ASCENCIONJ,CHIH,Ascensiï¿½n Chih. JCAS*,3.0,19.8,2024,2
-106.01,31.37,PRAXEDISJ,CHIH,Prï¿½xedis Chih. JCAS*,3.2,19.8,2024,2
-106.53,31.73,DONBOSCOJ,CHIH,Don Bosco Chih. JCAS*,6.5,18.5,2024,2
-106.43,31.74,IIT01J,CHIH,Instituto de Ingenierï¿½a y Tecnologï¿½a 01 Chih. JCAS*,6.2,19.0,2024,2
-107.63,31.77,PALOMASJ,CHIH,Palomas Chih. JCAS*,2.5,19.0,2024,2
-107.64,27.75,CREELJ,CHIH,Creel Chih. JCAS*,-1.9,15.4,2024,2
-105.81,27.46,VDEZARAGOZAJ,CHIH,Valle de Zaragoza Chih. JCAS*,4.7,25.1,2024,2
-105.16,26.74,CORONADOJ,CHIH,Coronado Chih. JCAS*,4.0,22.1,2024,2
-107.48,28.55,GUERREROJ,CHIH,Guerrero Chih. JCAS*,-1.8,17.9,2024,2
-106.96,29.95,RFMAGONJ,CHIH,Ricardo Flores Magï¿½n Chih. JCAS*,3.2,19.9,2024,2
-107.92,30.41,NCGJ,CHIH,Nuevo Casas Grandes Chih. JCAS*,4.5,21.2,2024,2
